crash_time, benchmark, fuzzer, trial, bug_type, stack_hash, bug_addr, bug_code_line1, bug_code_line2, bug_code_line3
37871, ndpi_fuzz_process_packet, afl, trial-758023, heap-use-after-free, 665f1703, 0x547a56, ndpi_search_kerberos ??:?, check_ndpi_udp_flow_func ??:?, ndpi_detection_process_packet ??:?
46044, ndpi_fuzz_process_packet, afl, trial-758023, SEGV, 665f1703, 0x545ab1, ndpi_search_kerberos ??:?, check_ndpi_udp_flow_func ??:?, ndpi_detection_process_packet ??:?
9267, ndpi_fuzz_process_packet, afl, trial-763152, 47byte, NONE, NONE, NONE,NONE,NONE
70389, ndpi_fuzz_process_packet, afl, trial-763152, heap-buffer-overflow, 50f9d127, 0x595d33, ndpi_search_ciscovpn ??:?, check_ndpi_tcp_flow_func ??:?, ndpi_detection_process_packet ??:?
185, ndpi_fuzz_process_packet, afl, trial-763152, heap-buffer-overflow, 591261b1, 0x57c25e, ndpi_search_quic ??:?, check_ndpi_udp_flow_func ??:?, ndpi_detection_process_packet ??:?
17035, ndpi_fuzz_process_packet, afl, trial-763152, heap-buffer-overflow, 61fab163, 0x55b010, ndpi_search_h323 ??:?, check_ndpi_tcp_flow_func ??:?, ndpi_detection_process_packet ??:?
9267, ndpi_fuzz_process_packet, afl, trial-763152, heap-buffer-overflow, 665f1703, 0x547a56, ndpi_search_kerberos ??:?, check_ndpi_udp_flow_func ??:?, ndpi_detection_process_packet ??:?
67994, ndpi_fuzz_process_packet, afl, trial-763152, heap-buffer-overflow, 735974fc, 0x571d57, ndpi_search_netbios ??:?, check_ndpi_udp_flow_func ??:?, ndpi_detection_process_packet ??:?
379, ndpi_fuzz_process_packet, afl, trial-763152, heap-buffer-overflow, 99844839, 0x552986, ndpi_search_soulseek_tcp ??:?, check_ndpi_tcp_flow_func ??:?, ndpi_detection_process_packet ??:?
272, ndpi_fuzz_process_packet, afl, trial-763152, heap-buffer-overflow, bb09e8d5, 0x554d68, ndpi_search_iax ??:?, check_ndpi_udp_flow_func ??:?, ndpi_detection_process_packet ??:?
15614, openssl_x509, aflchurn, trial-753661, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
73744, openssl_x509, aflchurn, trial-753661, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
35543, openssl_x509, aflchurn, trial-753662, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
57838, openssl_x509, aflchurn, trial-753662, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
54341, openssl_x509, aflchurn, trial-753663, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
8150, openssl_x509, aflchurn, trial-753664, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
2849, openssl_x509, aflchurn, trial-753665, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
14976, openssl_x509, aflchurn, trial-753665, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
10465, openssl_x509, aflchurn, trial-753666, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
22668, openssl_x509, aflchurn, trial-753667, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
26509, openssl_x509, aflchurn, trial-753667, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
8878, openssl_x509, aflchurn, trial-753669, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
4774, openssl_x509, aflchurn, trial-753670, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
7785, openssl_x509, aflchurn, trial-753671, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
62642, openssl_x509, aflchurn, trial-753671, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
5565, openssl_x509, aflchurn, trial-753672, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
57947, openssl_x509, aflchurn, trial-753672, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
8104, openssl_x509, aflchurn, trial-753673, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
60673, openssl_x509, aflchurn, trial-753673, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
1729, openssl_x509, aflchurn, trial-753675, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
8259, openssl_x509, aflchurn, trial-753676, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
33825, openssl_x509, aflchurn, trial-753677, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
27574, openssl_x509, aflchurn, trial-753678, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
3892, openssl_x509, aflchurn, trial-753679, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
31148, openssl_x509, aflchurn, trial-753680, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
4026, openssl_x509, aflchurn, trial-757941, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
506, openssl_x509, aflchurn, trial-757941, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
19144, openssl_x509, aflchurn, trial-758045, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
58016, openssl_x509, aflchurn, trial-758045, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
3847, openssl_x509, aflchurn, trial-762930, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
28478, openssl_x509, aflchurn, trial-763053, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
3227, openssl_x509, aflchurn, trial-763092, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
8012, openssl_x509, aflchurn, trial-763187, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
34673, openssl_x509, aflchurn_noaco, trial-754041, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
10428, openssl_x509, aflchurn_noaco, trial-754042, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
18125, openssl_x509, aflchurn_noaco, trial-754042, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
20934, openssl_x509, aflchurn_noaco, trial-754043, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
17794, openssl_x509, aflchurn_noaco, trial-754043, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
24625, openssl_x509, aflchurn_noaco, trial-754044, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
78943, openssl_x509, aflchurn_noaco, trial-754044, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
3654, openssl_x509, aflchurn_noaco, trial-754045, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
8938, openssl_x509, aflchurn_noaco, trial-754046, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
9256, openssl_x509, aflchurn_noaco, trial-754046, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
1960, openssl_x509, aflchurn_noaco, trial-754047, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
12182, openssl_x509, aflchurn_noaco, trial-754048, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
5414, openssl_x509, aflchurn_noaco, trial-754049, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
20846, openssl_x509, aflchurn_noaco, trial-754049, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
21092, openssl_x509, aflchurn_noaco, trial-754050, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
1705, openssl_x509, aflchurn_noaco, trial-754051, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
22376, openssl_x509, aflchurn_noaco, trial-754052, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
18336, openssl_x509, aflchurn_noaco, trial-754053, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
1638, openssl_x509, aflchurn_noaco, trial-754054, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
21909, openssl_x509, aflchurn_noaco, trial-754056, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
2394, openssl_x509, aflchurn_noaco, trial-754057, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
23403, openssl_x509, aflchurn_noaco, trial-754057, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
3005, openssl_x509, aflchurn_noaco, trial-754058, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
49480, openssl_x509, aflchurn_noaco, trial-754058, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
4664, openssl_x509, aflchurn_noaco, trial-754059, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
9969, openssl_x509, aflchurn_noaco, trial-754060, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
48534, openssl_x509, aflchurn_noaco, trial-762864, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
6391, openssl_x509, aflchurn_noaco, trial-762957, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
26756, openssl_x509, aflchurn_noaco, trial-763103, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
54117, openssl_x509, aflchurn_noaco, trial-763103, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
24238, openssl_x509, aflchurn_noage, trial-754421, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
7678, openssl_x509, aflchurn_noage, trial-754422, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
76386, openssl_x509, aflchurn_noage, trial-754422, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
11039, openssl_x509, aflchurn_noage, trial-754423, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
28069, openssl_x509, aflchurn_noage, trial-754424, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
47488, openssl_x509, aflchurn_noage, trial-754424, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
9332, openssl_x509, aflchurn_noage, trial-754425, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
16876, openssl_x509, aflchurn_noage, trial-754425, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
30428, openssl_x509, aflchurn_noage, trial-754427, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
5472, openssl_x509, aflchurn_noage, trial-754428, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
1381, openssl_x509, aflchurn_noage, trial-754429, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
23080, openssl_x509, aflchurn_noage, trial-754429, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
59027, openssl_x509, aflchurn_noage, trial-754430, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
60968, openssl_x509, aflchurn_noage, trial-754430, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
75939, openssl_x509, aflchurn_noage, trial-754433, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
24948, openssl_x509, aflchurn_noage, trial-754433, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
8003, openssl_x509, aflchurn_noage, trial-754435, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
10991, openssl_x509, aflchurn_noage, trial-754437, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
1748, openssl_x509, aflchurn_noage, trial-754438, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
33244, openssl_x509, aflchurn_noage, trial-754439, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
1051, openssl_x509, aflchurn_noage, trial-754440, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
7912, openssl_x509, aflchurn_noage, trial-757737, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
1500, openssl_x509, aflchurn_noage, trial-757737, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
5281, openssl_x509, aflchurn_noage, trial-757738, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
16189, openssl_x509, aflchurn_noage, trial-757815, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
19563, openssl_x509, aflchurn_noage, trial-757815, SEGV, 77dd8a8a, 0x95e941, GENERAL_NAME_print v3_alt.c:178, do_i2r_name_constraints v3_ncons.c:184, i2r_NAME_CONSTRAINTS v3_ncons.c:159
21027, openssl_x509, aflchurn_noage, trial-757916, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
43580, openssl_x509, aflchurn_noage, trial-758117, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
15668, openssl_x509, aflchurn_noage, trial-763070, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
38142, openssl_x509, aflchurn_nochurn, trial-754801, heap-buffer-overflow, fcbefa74, 0x431e35, __interceptor_strlen sanitizer_common_interceptors.inc:372, CRYPTO_strdup o_str.c:21, X509V3_add_value v3_utl.c:46
